influencer_name,category,country,followers,engagement_rate,global_score
Influenceur_377,Tech,France,1153647,7.682905573713619,0.579829576047725
Influenceur_378,Tech,UK,7166406,5.911467530690218,0.2825502675186389
Influenceur_379,Travel,USA,1426953,6.075837151827324,0.2790082903477966
Influenceur_380,Tech,Germany,2704245,12.28000335935505,0.40496858737618846
Influenceur_381,Travel,Italy,431280,5.594512759166568,0.9987929358156545
Influenceur_382,Fashion,Germany,919245,3.9268312318958443,0.054966306839822066
Influenceur_383,Food,Italy,351207,2.1856367862542956,0.5785418182035315
Influenceur_384,Travel,Spain,1240746,7.533703692381717,0.08257215803527718
Influenceur_385,Fashion,Germany,3299791,7.749849384877786,0.15452082999051897
Influenceur_386,Tech,USA,602632,12.7727219456407,0.4395629417728987
Influenceur_387,Tech,USA,9870786,4.097341750244896,0.5104601313464413
Influenceur_388,Fashion,Germany,1172189,6.333877831357599,0.258792408364524
Influenceur_389,Tech,USA,5740385,12.317680344511674,0.3164571308744162
Influenceur_390,Fashion,Spain,8812907,12.530730550485629,0.08696702025593306
Influenceur_391,Travel,France,2391486,6.384555063702755,0.3032197838442505
Influenceur_392,Travel,Spain,6723070,7.427736326013532,0.9665584393805441
Influenceur_393,Fashion,Italy,8178326,5.246002471889961,0.9447073816724817
Influenceur_394,Travel,Spain,5403455,14.055768297870369,0.334878290136985
Influenceur_395,Travel,Italy,135438,2.661012720382124,0.5708539362787616
Influenceur_396,Travel,USA,3780183,14.07249192202058,0.9095953911109443
Influenceur_397,Lifestyle,France,7095904,10.574130325694805,0.0061838226408966745
Influenceur_398,Food,USA,6709744,8.442010137614236,0.8106835703375919
Influenceur_399,Tech,UK,9034327,1.4572268509829422,0.948369552788919
Influenceur_400,Lifestyle,USA,2811445,7.658346685508116,0.09132573433355706
Influenceur_401,Travel,Italy,9206866,6.708473470038252,0.16144768603292103
Influenceur_402,Fashion,USA,6849789,3.257063367651716,0.9607463027713554
Influenceur_403,Travel,USA,8580556,10.189734449009197,0.5375401436403463
Influenceur_404,Food,France,2592814,14.596112703156,0.014196634471723701
Influenceur_405,Travel,USA,3779457,8.87064335490335,0.25763199876352916
Influenceur_406,Fashion,France,1216751,11.006545870215241,0.4499436742688596
Influenceur_407,Food,Germany,963692,1.958306335924235,0.6929089110247677
Influenceur_408,Travel,UK,227770,6.847337941437926,0.7331603781367996
Influenceur_409,Food,France,4109906,2.629018792302942,0.9954215129254561
Influenceur_410,Tech,Italy,4846917,9.579141697511146,0.287511199383759
Influenceur_411,Tech,Germany,6979129,14.138750214998165,0.5382201018684752
Influenceur_412,Travel,France,5920184,10.264888254602939,0.533323547859605
Influenceur_413,Food,France,6092199,2.0752426764019014,0.4056452594472375
Influenceur_414,Fashion,UK,5311533,5.965326869791159,0.1691618938424202
Influenceur_415,Travel,Italy,1800008,8.709287312171922,0.9774565631838426
Influenceur_416,Tech,Spain,1836525,6.644908585865531,0.8533171866665861
Influenceur_417,Tech,Spain,4523070,12.671016146652413,0.4983330282942372
Influenceur_418,Travel,France,9737138,12.405394065939849,0.6032454226840298
Influenceur_419,Food,USA,7427874,9.5656342814451,0.2272610535596623
Influenceur_420,Tech,Italy,6161537,6.228411231857874,0.5437870703917469
Influenceur_421,Food,Germany,4476951,4.574709232685418,0.6949701331214758
Influenceur_422,Tech,USA,1488768,2.4822404549838106,0.5151670283865888
Influenceur_423,Tech,USA,7099478,5.968567568811757,0.9902851705849413
Influenceur_424,Lifestyle,Italy,9963821,6.784415240908073,0.6113416562477262
Influenceur_425,Tech,France,5134674,10.46152095145703,0.37097371259216905
Influenceur_426,Fashion,France,8336435,10.214237540166028,0.7721520276158381
Influenceur_427,Travel,France,9086760,1.9815139549775973,0.17046251158164205
Influenceur_428,Travel,France,412980,6.533630416036209,0.38451581370626653
Influenceur_429,Food,Spain,9436944,3.544904141043067,0.34695895037758584
Influenceur_430,Tech,France,9567540,3.1953778744352794,0.43180709510777726
Influenceur_431,Fashion,Spain,7567260,12.582230096321442,0.7817798259287263
Influenceur_432,Food,Spain,6942667,1.5868130340276054,0.48417303216340746
Influenceur_433,Lifestyle,France,9847695,6.868560262629699,0.7940144502659627
Influenceur_434,Food,UK,2541528,3.354851180731255,0.5764889031398659
Influenceur_435,Food,Germany,2118542,13.310623019498637,0.34206943465755535
Influenceur_436,Tech,USA,6932496,8.79856718585049,0.8099787436834724
Influenceur_437,Lifestyle,Spain,9336243,4.239328909275873,0.23828967055309158
Influenceur_438,Food,Italy,3512626,8.033982020329269,0.2243829797997955
Influenceur_439,Fashion,Italy,1396689,11.240809035843622,0.5045029240548358
Influenceur_440,Fashion,Germany,2856230,14.413652124872073,0.2608492459620889
Influenceur_441,Travel,Italy,2128433,4.086244059435865,0.009087034951216322
Influenceur_442,Lifestyle,UK,5563535,13.406544809810832,0.6482975272988015
Influenceur_443,Lifestyle,Italy,3688621,14.080257598344863,0.511093821472398
Influenceur_444,Travel,USA,4566766,13.829887623448927,0.4455178144931612
Influenceur_445,Food,USA,6237018,9.895800996066738,0.9669685146183153
Influenceur_446,Lifestyle,Spain,5010546,9.817489162085907,0.5711991839629137
Influenceur_447,Fashion,France,9696599,6.644948864573519,0.8634315777893845
Influenceur_448,Fashion,UK,6981138,11.533570352253031,0.13945023620516017
Influenceur_449,Tech,Spain,8617009,8.438116256913048,0.5692064631294277
Influenceur_450,Lifestyle,UK,9383740,10.484132997196122,0.8679796267309029
Influenceur_451,Food,France,8557900,6.998410653883136,0.583105757279898
Influenceur_452,Travel,Italy,7555189,11.240950496603947,0.7180141781270015
Influenceur_453,Travel,Italy,8862545,12.542601246463686,0.3720435678122074
Influenceur_454,Food,France,2691206,3.0501075924394256,0.09244951703706661
Influenceur_455,Tech,Spain,9590705,12.661016018039192,0.4579002951270714
Influenceur_456,Travel,France,6653433,8.5641514450643,0.3944793908388575
Influenceur_457,Lifestyle,Germany,197771,12.82532272726314,0.8670601823789473
Influenceur_458,Tech,USA,247199,7.038223888774205,0.24399530235247224
Influenceur_459,Lifestyle,Spain,7300213,6.306566795362491,0.9667342275351081
Influenceur_460,Fashion,UK,2867281,13.810850255241114,0.9581381198044961
Influenceur_461,Tech,Germany,2284316,4.516369745677618,0.2476316430714387
Influenceur_462,Travel,Spain,9981822,12.818972554006002,0.3480519554773205
Influenceur_463,Tech,France,761518,7.776288015131658,0.895555740873885
Influenceur_464,Tech,France,8237323,8.197336195717636,0.9666222208961075
Influenceur_465,Tech,France,523313,5.318555940852776,0.44343910283604404
Influenceur_466,Tech,France,2342214,9.02259080866622,0.3209970456408978
Influenceur_467,Lifestyle,UK,5091820,5.552956747866959,0.526094013251542
Influenceur_468,Fashion,Germany,5276662,1.5497717993831324,0.6877692063657348
Influenceur_469,Food,Italy,9052832,4.807980474820985,0.2734745153749798
Influenceur_470,Tech,USA,2260397,1.0893066076922695,0.7364731746190728
Influenceur_471,Travel,UK,8301860,14.696967018795993,0.051657357114641034
Influenceur_472,Tech,UK,8853026,14.520460937476464,0.04929449276441644
Influenceur_473,Travel,Italy,7736360,6.532174164612271,0.3862877051455452
Influenceur_474,Lifestyle,Italy,7856613,11.197191960755044,0.3534731920607206
Influenceur_475,Travel,USA,1482542,5.841285377745949,0.3156332153671523
Influenceur_476,Food,USA,8343648,10.395304199203665,0.49101976266891
Influenceur_477,Fashion,Italy,4483014,12.276020602643708,0.32073358231157123
Influenceur_478,Travel,France,572621,14.254587425691371,0.19225791846809193
Influenceur_479,Travel,UK,3539801,6.6029718618954085,0.3094695490886009
Influenceur_480,Fashion,Spain,4818163,11.966171761384668,0.974904272810235
Influenceur_481,Food,USA,6294851,4.722998308849663,0.4111134169948486
Influenceur_482,Tech,USA,1608099,14.864652253111077,0.44471277685833577
Influenceur_483,Travel,Italy,9610177,1.360774382700916,0.57654498995114
Influenceur_484,Fashion,Germany,1205885,9.449403291015694,0.9833407684142266
Influenceur_485,Lifestyle,Spain,9554691,10.23308374311858,0.241601276435763
Influenceur_486,Fashion,Spain,3908190,10.632637799037804,0.6812821105324338
Influenceur_487,Lifestyle,USA,7396133,2.685426103047246,0.7159846935417241
Influenceur_488,Food,France,3398445,14.139416968623825,0.6073244167930659
Influenceur_489,Tech,Germany,2752974,3.536565906701159,0.08857833963664408
Influenceur_490,Fashion,Spain,9677788,9.718547645357775,0.6768722758275765
Influenceur_491,Travel,USA,8207590,4.11746510772319,0.06409471103617548
Influenceur_492,Food,Spain,8192535,5.301029838297793,0.5961426495498969
Influenceur_493,Fashion,Germany,8076513,8.650419584193742,0.7395811772217427
Influenceur_494,Travel,Germany,2594182,6.840707859904071,0.21096989061995042
Influenceur_495,Fashion,UK,4373089,3.243158413671088,0.841622007542774
Influenceur_496,Lifestyle,Italy,2807921,3.393109633891876,0.030353805533004263
Influenceur_497,Fashion,Italy,8667768,6.854027034279195,0.8438128636583061
Influenceur_498,Fashion,USA,451904,11.60196169585701,0.4603290506427651
Influenceur_499,Fashion,Germany,5080414,13.57150505586904,0.2175879399316445
Influenceur_500,Food,UK,5102792,2.1777872716313595,0.133778144993968
Influenceur_501,Fashion,UK,588526,6.503454705831615,0.9533071675823725
Influenceur_502,Travel,Spain,6622208,2.403437892120273,0.07266558758115671
Influenceur_503,Lifestyle,Spain,7597676,1.2322947288563704,0.19909341993592566
Influenceur_504,Lifestyle,UK,847393,10.264061557015392,0.34782234743304596
Influenceur_505,Fashion,Spain,5144544,9.434292187532229,0.6202348489611205
Influenceur_506,Food,Germany,824422,3.282267593408407,0.5448010852760984
Influenceur_507,Food,France,5315431,4.273379663302897,0.12564349241231398
Influenceur_508,Travel,Germany,9133591,1.3319085510232573,0.2897279837382146
Influenceur_509,Fashion,UK,2273429,12.689260879721653,0.23875177108602408
Influenceur_510,Lifestyle,UK,3145812,14.64566834467972,0.21354285449034138
Influenceur_511,Food,Germany,2948687,2.896433515125671,0.41114433647998705
Influenceur_512,Fashion,Spain,5163435,4.240652992714174,0.7040314525916569
Influenceur_513,Food,Spain,1426842,13.157733335257078,0.21745293221723594
Influenceur_514,Food,Italy,3699024,13.970493171386588,0.3666788797029814
Influenceur_515,Lifestyle,UK,4406650,6.8747833592953445,0.39091742684116226
Influenceur_516,Tech,USA,3712418,1.7087146117670378,0.9764565294354102
Influenceur_517,Travel,Italy,3651771,1.5514856716994716,0.9546663568790689
Influenceur_518,Travel,Spain,6438099,9.035298124966147,0.8001375827520759
Influenceur_519,Lifestyle,Germany,4089441,6.500531524504506,0.24165892081918516
Influenceur_520,Food,Spain,5366430,1.4011339860871632,0.06803731409166969
Influenceur_521,Fashion,Germany,6785602,9.165533492375795,0.31690413772062476
Influenceur_522,Food,Italy,970652,1.1582355122463146,0.26679454943383085
Influenceur_523,Lifestyle,UK,2198370,12.023207414089821,0.5059258001463939
Influenceur_524,Travel,Spain,9947093,5.290059517847202,0.7777279100677931
Influenceur_525,Food,Germany,9965951,1.5636120421292494,0.858322938878858
Influenceur_526,Travel,UK,6995945,9.236931093764147,0.8448640854105085
Influenceur_527,Fashion,USA,9154220,6.567581802062765,0.35967556122306776
Influenceur_528,Travel,Germany,4004528,14.633205787000094,0.6872343434606829
Influenceur_529,Travel,Italy,2086475,8.61878127505183,0.31283419752422004
Influenceur_530,Tech,USA,2151912,4.8533485345181155,0.06090554323518271
Influenceur_531,Tech,USA,3154311,10.932144104875647,0.7015652656029423
Influenceur_532,Tech,France,295622,4.800888035597959,0.009827552569787845
Influenceur_533,Travel,Spain,1972889,13.659406079705912,0.40918258745848857
Influenceur_534,Lifestyle,Germany,1406436,6.24610758710327,0.32937926930207573
Influenceur_535,Travel,USA,9066148,8.698159878866873,0.6933775385188524
Influenceur_536,Lifestyle,France,2205690,1.708023453539204,0.7662454727603789
Influenceur_537,Lifestyle,Italy,9986844,6.965697331331231,0.30409463597128383
Influenceur_538,Tech,UK,5180080,12.65308955525393,0.8116270144448535
Influenceur_539,Food,Germany,4715815,12.279083275086787,0.29391676050493376
Influenceur_540,Fashion,USA,2992410,4.140459823949367,0.4463263599865612
Influenceur_541,Tech,Spain,6684192,4.1651069941478776,0.7270185270141339
Influenceur_542,Tech,France,1414355,12.442274370985315,0.6929202292247886
Influenceur_543,Food,USA,5066093,14.025577882370557,0.9873684723122
Influenceur_544,Fashion,Spain,2474722,2.3350528978220497,0.22516102421593187
Influenceur_545,Travel,USA,6569442,7.300820951967154,0.6623179135395824
Influenceur_546,Travel,Germany,5640761,5.724359905499206,0.6096819082757774
Influenceur_547,Tech,Germany,2911092,13.189638376404151,0.9150984544900299
Influenceur_548,Fashion,Germany,9921142,2.1693488055202628,0.15636214164487505
Influenceur_549,Tech,Italy,1732907,3.9557631958125237,0.751798163586933
Influenceur_550,Lifestyle,Italy,2880574,11.534556726210921,0.5682686162687683
Influenceur_551,Tech,France,6892799,1.7181138857370182,0.2746658697879054
Influenceur_552,Tech,Germany,7962017,7.89549533000005,0.4744349141471741
Influenceur_553,Travel,Spain,6931983,7.18949848551608,0.3337765970697978
Influenceur_554,Travel,USA,6536925,5.681616505842481,0.5793134027884609
Influenceur_555,Travel,UK,5375986,6.5240124144649325,0.8890006108146659
Influenceur_556,Lifestyle,Spain,6769291,8.41916821702326,0.569304984412202
Influenceur_557,Travel,Italy,8353528,3.2591430174373635,0.631722418326584
Influenceur_558,Fashion,Italy,5542388,9.007942295970299,0.5187478471147094
Influenceur_559,Food,Spain,8030364,12.276052610199809,0.051165506445475906
Influenceur_560,Fashion,Italy,7461747,11.642253017062227,0.23285855687609425
Influenceur_561,Fashion,Germany,3891857,3.1545986657128315,0.49200172943208276
Influenceur_562,Travel,France,4547871,3.0894925763806347,0.31023528374470477
Influenceur_563,Food,USA,301464,4.7544411484287865,0.18176359776119422
Influenceur_564,Food,France,4749400,6.0550461687745205,0.5041328419184383
Influenceur_565,Food,USA,128581,6.718378139718756,0.3228097934478503
Influenceur_566,Lifestyle,USA,5380807,10.515761035666834,0.2581076431734147
Influenceur_567,Travel,France,3862256,1.7935260503216957,0.4639854174403808
Influenceur_568,Food,Spain,8737148,1.4854178591649294,0.13328425808217315
Influenceur_569,Lifestyle,USA,511590,6.486747881214726,0.9277457330754073
Influenceur_570,Tech,France,9817020,10.760291689931726,0.867702097919239
Influenceur_571,Tech,USA,3370492,3.708094801390756,0.7076205857405353
Influenceur_572,Lifestyle,UK,882328,9.981062737587523,0.10621382758845621
Influenceur_573,Lifestyle,Spain,4819479,4.637593931164193,0.775877254469693
Influenceur_574,Travel,Germany,3120691,13.40520552338923,0.807957328109019
Influenceur_575,Travel,USA,1368097,13.53965921973263,0.7677646177143377
Influenceur_576,Tech,UK,8323157,5.162020859938571,0.11396588711924116
Influenceur_577,Food,Germany,1304315,4.219912555485367,0.6439079570677647
Influenceur_578,Tech,Germany,6097595,6.758255608927238,0.8343247957493986
Influenceur_579,Food,USA,2585508,4.367442192522082,0.5773534012196677
Influenceur_580,Food,France,9756919,10.41337380608385,0.646407375228089
Influenceur_581,Travel,USA,4520784,12.564905583675998,0.4583634794263062
Influenceur_582,Fashion,UK,9688075,10.423289832757039,0.5287073198840526
Influenceur_583,Fashion,Germany,174074,12.540906261490893,0.034376858351725215
Influenceur_584,Lifestyle,USA,2580466,6.557890270904638,0.6389630219732846
Influenceur_585,Travel,France,9189253,3.1884375899240522,0.08144721289115919
Influenceur_586,Food,USA,3297093,11.33131326356629,0.4350145943402234
Influenceur_587,Fashion,Spain,1027481,6.046643071981754,0.2926550976674078
Influenceur_588,Food,France,3604804,10.397791553207854,0.5454279502117131
Influenceur_589,Fashion,UK,8461115,4.789015187744719,0.13341633552320709
Influenceur_590,Fashion,Germany,9504318,2.1372148872934176,0.6916434019733182
Influenceur_591,Fashion,USA,2348377,14.896145136828688,0.7950115369284704
Influenceur_592,Travel,France,816564,3.18682111102839,0.1633544497431565
Influenceur_593,Tech,Spain,3928949,14.837893915488735,0.10431308735188216
Influenceur_594,Food,France,6057511,14.681919055930262,0.14551548278735915
Influenceur_595,Travel,Italy,747954,12.113453454712555,0.8771275618985017
Influenceur_596,Travel,Spain,2918056,10.231921469147967,0.5281892617563562
Influenceur_597,Travel,UK,7850130,9.089298703515185,0.4672609960075026
Influenceur_598,Travel,Germany,8367998,13.125421635289685,0.10671181910235428
Influenceur_599,Travel,UK,9105781,5.052153302672831,0.6495560067569618
Influenceur_600,Lifestyle,USA,5944261,7.547536974788279,0.8679995918950899
Influenceur_601,Food,France,4520579,9.671459571131027,0.828185869323453
Influenceur_602,Travel,Italy,9078055,6.756666662172876,0.6260547089808013
Influenceur_603,Food,Spain,9460012,6.984810357263751,0.07527871665167363
Influenceur_604,Lifestyle,Spain,7573493,5.6239853450291815,0.11239702717601296
Influenceur_605,Lifestyle,France,2545232,8.899245433583506,0.049308987109824676
Influenceur_606,Food,Italy,7714694,12.908043392211624,0.2574792164924693
Influenceur_607,Fashion,France,2388907,3.82139729208838,0.13566146716037775
Influenceur_608,Tech,USA,7000607,14.08206254254818,0.2600480402524339
Influenceur_609,Fashion,UK,4542688,10.647227152475216,0.3850580557189617
Influenceur_610,Fashion,Spain,7589751,12.525824977520422,0.9429827840711357
Influenceur_611,Fashion,USA,7143131,8.786669696820162,0.6103760597816921
Influenceur_612,Travel,UK,2373162,11.913233819936888,0.8349737856829623
Influenceur_613,Lifestyle,USA,4891909,1.226805562752541,0.7103515007123322
Influenceur_614,Fashion,Italy,5690820,12.457325946913492,0.11250313052663174
Influenceur_615,Lifestyle,Spain,9313721,1.5619440271951313,0.7359204063739488
Influenceur_616,Food,France,2702794,13.458787269080075,0.27509888155912443
Influenceur_617,Tech,France,2355704,14.887478461341006,0.6391078469947064
Influenceur_618,Food,UK,8821940,5.116944470474889,0.3409619736429885
Influenceur_619,Food,Germany,8230038,3.944459788001111,0.9976722632646592
Influenceur_620,Travel,Italy,8287983,11.71508709401257,0.2635514794967778
Influenceur_621,Tech,UK,302575,4.542368772883545,0.27913047077426967
Influenceur_622,Food,Germany,1469700,13.117873364410848,0.9306722555623983
Influenceur_623,Food,USA,8427944,2.439796290204674,0.02464440463632267
Influenceur_624,Tech,Italy,3211078,2.7633727493110154,0.6966889878731969
Influenceur_625,Tech,USA,2617622,14.708121771408617,0.7253263907358781
Influenceur_626,Food,Spain,1896963,10.433744575780064,0.8363785774103993
Influenceur_627,Tech,Italy,5314120,12.85642114200534,0.9744393106384753
Influenceur_628,Food,Germany,2782605,5.540611282921252,0.9756019191566524
Influenceur_629,Food,Spain,1457947,10.470772493288461,0.0652767575664639
Influenceur_630,Travel,France,5823775,9.319385582320361,0.8218393227529025
Influenceur_631,Fashion,Germany,7252447,9.444101681721257,0.6463099336573813
Influenceur_632,Food,UK,8288499,10.555454433528102,0.6473421343730912
Influenceur_633,Lifestyle,France,6482652,9.05502842380738,0.1283499266146948
Influenceur_634,Fashion,France,6616470,7.0068731702373235,0.6501871664456533
Influenceur_635,Fashion,UK,1508339,4.862917721327656,0.9824825806012478
Influenceur_636,Fashion,Italy,686296,11.760138632784829,0.911818569539447
Influenceur_637,Travel,France,389039,4.167814020044607,0.4391306608048505
Influenceur_638,Food,Germany,538714,10.6929602861618,0.03994797328609434
Influenceur_639,Travel,Spain,7045655,4.266659517090573,0.36229349000020483
Influenceur_640,Food,France,8378352,9.754622379362354,0.8263903116005552
Influenceur_641,Travel,Germany,2921190,11.459095739806404,0.701499101465166
Influenceur_642,Travel,USA,8951047,4.061994444691549,0.4593436555939564
Influenceur_643,Lifestyle,Germany,4152535,1.839206212058316,0.055101535158831094
Influenceur_644,Travel,Spain,283452,2.833632401918437,0.4268947278233026
Influenceur_645,Tech,Germany,9177491,9.483957541794357,0.4690249397178835
Influenceur_646,Lifestyle,UK,4381047,12.892249687160298,0.928555532894136
Influenceur_647,Travel,Spain,7194872,1.6299554972959411,0.6410861035821595
Influenceur_648,Fashion,Italy,2199921,11.278117626583047,0.3116529166546489
Influenceur_649,Tech,USA,7437297,5.77846104330073,0.5253182644507214
Influenceur_650,Tech,UK,3208156,7.6993971788733155,0.06605530782216007
Influenceur_651,Tech,Italy,5811038,14.004033697837919,0.9725682356497368
Influenceur_652,Lifestyle,Germany,4832139,5.647601066301837,0.360059901930726
Influenceur_653,Travel,Spain,4964582,7.514717075152805,0.4778673549131358
Influenceur_654,Travel,USA,772371,1.1915538066495355,0.3552839742369226
Influenceur_655,Fashion,UK,3267945,2.142382080067737,0.6825117301162001
Influenceur_656,Fashion,Italy,8289143,4.620282275886977,0.662232158329593
Influenceur_657,Tech,Italy,5671064,1.3899313714950416,0.7153223105291356
Influenceur_658,Fashion,USA,3778950,9.839254564675514,0.26814322961192083
Influenceur_659,Lifestyle,Germany,152980,6.969576995222715,0.315668481164066
Influenceur_660,Travel,USA,6510785,8.674032838192309,0.12525123109620795
Influenceur_661,Tech,Italy,267354,3.4450606025486135,0.6555099718461126
Influenceur_662,Fashion,France,7873438,5.143048412112625,0.03979712733565255
Influenceur_663,Lifestyle,UK,5964075,10.293542647938152,0.5976823355234591
Influenceur_664,Lifestyle,USA,7982368,14.514238130825598,0.8696958848516338
Influenceur_665,Fashion,Italy,2245883,1.7058348304309288,0.8908321482896335
Influenceur_666,Travel,Germany,774265,13.465380491973725,0.4490377603699617
Influenceur_667,Fashion,Italy,6640840,9.076336818356918,0.45930368821307377
Influenceur_668,Tech,Germany,5678889,8.894873934578733,0.07696918300801736
Influenceur_669,Fashion,USA,318617,8.003899492908644,0.6707650254430357
Influenceur_670,Lifestyle,Germany,754748,1.9715172026585674,0.8212594203728455
Influenceur_671,Fashion,Spain,5097692,2.2582759243062496,0.24465505460471304
Influenceur_672,Travel,Spain,744275,9.412768079227206,0.42130088163336465
Influenceur_673,Food,Spain,6224638,5.773420000097817,0.8388393367652703
Influenceur_674,Fashion,France,9696427,13.84175293208753,0.877120467662288
Influenceur_675,Travel,USA,9432794,6.692267523032612,0.24317998026422594
Influenceur_676,Travel,Italy,8997114,3.005940421836975,0.5505706345413642
Influenceur_677,Lifestyle,Italy,5449296,11.006063669028505,0.19249315063582706
Influenceur_678,Travel,France,6204224,5.106947900174138,0.10187876413955654
Influenceur_679,Travel,Germany,8955326,8.356584302982505,0.9111205013919575
Influenceur_680,Travel,France,6034293,10.76965899707238,0.8205075042321092
Influenceur_681,Travel,Germany,6203367,13.603697556828985,0.7600349018031739
Influenceur_682,Tech,Germany,9995461,12.090676727223466,0.04876631881314042
Influenceur_683,Tech,UK,5328331,10.469054950218137,0.8437287927102575
Influenceur_684,Lifestyle,Italy,8751022,10.51486455353201,0.43804407590538375
Influenceur_685,Fashion,Spain,2973944,14.242945016449212,0.34239512329585964
Influenceur_686,Travel,Germany,3958401,5.141537364951505,0.5464763610253764
Influenceur_687,Fashion,UK,134932,1.0155693187466237,0.09135324272355583
Influenceur_688,Fashion,Italy,5244259,4.807363831574781,0.7566465493523988
Influenceur_689,Lifestyle,Spain,8666691,4.050479314774416,0.5824350768882959
Influenceur_690,Travel,Germany,6860807,10.265684191595975,0.18659009687316752
Influenceur_691,Travel,Germany,6290757,9.871962396717407,0.1882321997690456
Influenceur_692,Food,France,6794672,9.308459357866134,0.18424865157267423
Influenceur_693,Fashion,France,3887809,1.2274082049323518,0.057002387551933986
Influenceur_694,Fashion,Italy,4886709,11.202892762309064,0.5877984493716848
Influenceur_695,Tech,Spain,9957034,5.529425774796882,0.8403481775885081
Influenceur_696,Food,Germany,2602316,10.310783846092836,0.0174982139873886
Influenceur_697,Tech,Italy,5905725,8.792097999030148,0.04900464497127355
Influenceur_698,Tech,Italy,8687828,5.7982329559907,0.5727702766869458
Influenceur_699,Tech,USA,5448757,2.8840677394575085,0.8194956853860523
Influenceur_700,Lifestyle,France,9793893,2.3218645672467333,0.3267388905686336
Influenceur_701,Lifestyle,Spain,2674749,12.64125666357113,0.34961439880772216
Influenceur_702,Tech,Germany,6738926,13.857565589141812,0.5963464974967759
Influenceur_703,Food,Italy,4009453,10.097032654700193,0.274212889124147
Influenceur_704,Fashion,Germany,9805586,2.448077608046767,0.02660836607768413
Influenceur_705,Food,USA,7256813,6.62838103643537,0.7352285181015961
Influenceur_706,Travel,Spain,2931989,11.205148801472202,0.6256499129414531
Influenceur_707,Lifestyle,Italy,994156,11.917492376140954,0.5807559990556591
Influenceur_708,Fashion,Germany,3723543,2.6550607120752403,0.7416841289918231
Influenceur_709,Fashion,France,9262267,1.0004300638353538,0.6752308375620375
Influenceur_710,Travel,USA,1213920,10.96991864232847,0.20588198817832115
Influenceur_711,Travel,Spain,3118591,5.992346463806879,0.35248104694335114
Influenceur_712,Tech,USA,757852,4.562738642655644,0.126110141678625
Influenceur_713,Lifestyle,France,9555226,1.1805645770533562,0.12985701341788103
Influenceur_714,Lifestyle,Spain,5306990,8.564191694660995,0.6761957463565392
Influenceur_715,Food,USA,6938655,12.916110295963744,0.8586001069824982
Influenceur_716,Tech,UK,9506418,14.406843047816231,0.962732583861139
Influenceur_717,Tech,France,9210891,8.92042930858605,0.6283471175494444
Influenceur_718,Tech,France,1831367,8.202458588358517,0.18410132336095697
Influenceur_719,Tech,France,3382863,2.1907893968493752,0.1056503454489307
Influenceur_720,Lifestyle,UK,2909033,8.684219221596397,0.8128509715367578
Influenceur_721,Lifestyle,UK,1588315,6.3197071055155245,0.5787564763599993
Influenceur_722,Tech,Germany,7437210,9.499893932370076,0.6182850210137198
Influenceur_723,Food,Italy,8308852,6.4421688702716535,0.7814620887547092
Influenceur_724,Fashion,USA,6103073,4.364187728305135,0.7032772277324516
Influenceur_725,Fashion,Germany,1359590,2.329513853197271,0.8344582528560966
Influenceur_726,Food,USA,5376645,5.40885822424454,0.05621390545987848
Influenceur_727,Tech,Italy,5639905,2.353027680028532,0.7475206367465048
Influenceur_728,Lifestyle,UK,3055529,3.476557311535775,0.8508527573220954
Influenceur_729,Fashion,Italy,5450107,14.822706220113643,0.28613504245831434
Influenceur_730,Travel,UK,7113260,7.2174497966926605,0.6404472739932529
Influenceur_731,Travel,Italy,7091530,8.446204731070232,0.3141620638369721
Influenceur_732,Food,Germany,9868401,13.230659402321015,0.957971066482454
Influenceur_733,Tech,Spain,2907706,14.93796460686963,0.03342357243550376
Influenceur_734,Fashion,Germany,8292356,9.158002290825541,0.579792843832955
Influenceur_735,Tech,USA,3211473,12.374633494618402,0.1665035470495151
Influenceur_736,Fashion,Germany,9497265,5.577174340713453,0.7122202051771587
Influenceur_737,Food,France,9324823,5.280415404262076,0.17589028341866209
Influenceur_738,Food,USA,6517660,6.637852093923843,0.23538326189835757
Influenceur_739,Travel,Italy,1459991,10.415101677431087,0.4943708110457581
Influenceur_740,Tech,USA,6049523,10.550683649571383,0.9148349499968781
Influenceur_741,Travel,Spain,5363966,5.413352085092312,0.21171437214797084
Influenceur_742,Tech,UK,6757741,2.8649389379128016,0.14424002111810352
Influenceur_743,Travel,Italy,5178554,9.85354759051712,0.7589768318540306
Influenceur_744,Lifestyle,USA,434528,2.796562070642703,0.500619532333931
Influenceur_745,Lifestyle,Italy,8000001,9.09889511521062,0.9117851123817714
Influenceur_746,Lifestyle,Italy,9010789,10.707909792788326,0.14661455715984228
Influenceur_747,Lifestyle,Italy,6460219,10.808560949522324,0.6459278930230393
Influenceur_748,Fashion,UK,1660824,11.548609549234355,0.23287914615181504
Influenceur_749,Lifestyle,Germany,5275481,13.220031901919304,0.1567604286516393
Influenceur_750,Food,Italy,6712692,7.999425887507038,0.6834294151572705
Influenceur_751,Food,France,8537835,11.223488653413996,0.5936846199087332
Influenceur_752,Fashion,Spain,1783055,9.668418295121715,0.7548274583623312
Influenceur_753,Lifestyle,UK,5202859,3.612959157167556,0.30946257644618236
Influenceur_754,Lifestyle,USA,9090745,1.3596550281717144,0.44797165638218994
Influenceur_755,Lifestyle,UK,291854,4.9835793994770725,0.4054716763304185
