influencer_name,category,followers,posts,avg_likes,avg_comments,engagement_rate,country,influence_score,rank,username,channel_info,followers_normalized,engagement_normalized,popularity_score,engagement_rate_normalized,posts_normalized,avg_likes_normalized,avg_comments_normalized,category_encoded,country_encoded,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,global_score
Influenceur,Unknown,8700000,971.0,195300.0,4000000.0,7.5845,Tunisia,100.0,415.0,Unknown,city51383_official,-0.17997866233055396,0.5060513860716701,0.4458553154180658,0.0,-0.7977494499228356,-0.15572652237178278,-0.11797601536043031,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23341525704509786
Food34292 Mag,Unknown,100500,1900.0,8700.0,4000000.0,7.584500000000001,Argentina,100.0,416.0,Unknown,food34292_mag,-0.39976769212714314,0.5060513860716701,0.4322022623934294,3.651487174678101e-16,-0.19946215694871688,-0.34306837768439863,-0.11797601536043031,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052565882614267
Vibes41072 Life,Unknown,10000000,1100.0,265700.0,4000000.0,7.5845,United States,100.0,417.0,Unknown,vibes41072_life,-0.14675280748602043,0.5060513860716701,0.38821436269453036,0.0,-0.7146718817918761,-0.08504663698052793,-0.11797601536043031,7,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040222562979928
Life,Unknown,27700000,1600.0,744700.0,4000000.0,7.584500000000001,Canada,100.0,418.0,Unknown,life30758_tv,0.30562998539724356,0.5060513860716701,0.2175016973423947,3.651487174678101e-16,-0.3926658037649016,0.3958576968605385,-0.11797601536043031,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900621979394263
Urban,Unknown,500000,2300.0,21200.0,4000000.0,7.5845,Mexico,100.0,419.0,Unknown,urban92645_tv,-0.3895571313499192,0.5060513860716701,0.19280803984605968,0.0,0.058142705472862724,-0.33051868212487184,-0.11797601536043031,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07985971000586718
Food,Unknown,157700,80.0,18700.0,4000000.0,7.584500000000001,India,100.0,420.0,Unknown,food40535_world,-0.3983057545139837,0.5060513860716701,0.3132975044954286,3.651487174678101e-16,-1.3715642809669042,-0.33302862123677723,-0.11797601536043031,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07694788013867326
Tech,Unknown,4900000,1100.0,138600.0,4000000.0,7.584500000000001,Brazil,100.0,421.0,Unknown,tech63779_vlog,-0.27710039187611346,0.5060513860716701,0.33267178577698486,3.651487174678101e-16,-0.7146718817918761,-0.2126519414297963,-0.11797601536043031,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789289588333122
Influenceur,Unknown,1000000,923.0,38200.0,4000000.0,7.5845,France,100.0,422.0,Unknown,music66217_official,-0.376777956409714,0.5060513860716701,0.3128315547036724,0.0,-0.8286620334134251,-0.3134510961639154,-0.11797601536043031,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11014796700319138
Food,Unknown,3800000,2800.0,123800.0,4000000.0,7.5845,Italy,100.0,423.0,Unknown,food71725_vlog,-0.30521457674456487,0.5060513860716701,0.1729207495152272,0.0,0.3801487834998373,-0.227510780972276,-0.11797601536043031,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031036582985351
Trend54012 Life,Unknown,46000000,3300.0,891500.0,4000000.0,7.5845,Spain,100.0,424.0,Unknown,trend54012_life,0.7733477882087537,0.5060513860716701,0.4605291362076411,0.0,0.7021548615268118,0.5432413215116211,-0.11797601536043031,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39332214491553963
Beauty75474 Daily,Unknown,9800000,125.0,218100.0,4000000.0,7.5845,Spain,100.0,425.0,Unknown,beauty75474_daily,-0.15186447746210252,0.5060513860716701,0.2511118707381444,0.0,-1.3425837339444764,-0.13283587767120594,-0.11797601536043031,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733940042322907
Tech,Unknown,9600000,892.0,194300.0,4000000.0,7.5845,Canada,100.0,426.0,Unknown,tech13126_tv,-0.15697614743818458,0.5060513860716701,0.2976672927061563,0.0,-0.8486264102510975,-0.15673049801654493,-0.11797601536043031,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538283851806769
Influenceur,Unknown,6700000,1600.0,144600.0,4000000.0,7.5845,Turkey,100.0,427.0,Unknown,music35405_official,-0.23109536209137474,0.5060513860716701,0.2957789226670133,0.0,-0.3926658037649016,-0.20662808756122344,-0.11797601536043031,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911166382743953
Influenceur,Unknown,1200000,3000.0,49800.0,4000000.0,7.5845,Japan,100.0,428.0,Unknown,music40325_official,-0.3716662864336319,0.5060513860716701,0.32285782105480676,0.0,0.5089512147106271,-0.3018049786846746,-0.11797601536043031,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747329264963768
Beauty74845 Studio,Unknown,171000,576.0,9300.0,4000000.0,7.584500000000001,Egypt,100.0,429.0,Unknown,beauty74845_studio,-0.3979658284605742,0.5060513860716701,0.24485137690289863,3.651487174678101e-16,-1.0521342515641454,-0.3424659922975414,-0.11797601536043031,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568400049528905
Urban,Unknown,491200,3400.0,31700.0,4000000.0,7.5845,Sweden,100.0,430.0,Unknown,urban22830_world,-0.3897820448288668,0.5060513860716701,0.40780428519095807,0.0,0.7665560771322066,-0.31997693785486936,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10019066504336274
Tech27556 Hub,Unknown,66599999,3100.0,788600.0,4000000.0,7.584500000000001,Brazil,100.0,431.0,Unknown,tech27556_hub,1.299849770186858,0.5060513860716701,0.2991833770473134,3.651487174678101e-16,0.573352430316022,0.4399322276655966,-0.11797601536043031,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37994496135642314
Travel34257 Hub,Unknown,9500000,3200.0,557700.0,4000000.0,7.5845,Norway,100.0,432.0,Unknown,travel34257_hub,-0.15953198242622563,0.5060513860716701,0.18811966459053758,0.0,0.6377536459214169,0.2081142512900178,-0.11797601536043031,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336951239393919
Moda4883 Style,Unknown,4099999,3500.0,117400.0,4000000.0,7.584500000000001,South Korea,100.0,433.0,Unknown,moda4883_style,-0.29754709733879164,0.5060513860716701,0.19249610081883956,3.651487174678101e-16,0.8309572927376015,-0.23393622509875373,-0.11797601536043031,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04635451038241831
Influenceur,Unknown,1800000,1200.0,106300.0,4000000.0,7.5845,Argentina,100.0,434.0,Unknown,eco42377_zone,-0.3563312765053857,0.5060513860716701,0.3154935226718243,0.0,-0.6502706661864812,-0.24508035475561352,-0.11797601536043031,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14930280987414127
Travel6353 Life,Unknown,660200,1600.0,61500.0,4000000.0,7.584500000000001,United States,100.0,435.0,Unknown,travel6353_life,-0.38546268369907744,0.5060513860716701,0.4260990110710569,3.651487174678101e-16,-0.3926658037649016,-0.2900584636409575,-0.11797601536043031,7,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14538686776424542
Mind4599 Hub,Unknown,1100000,3500.0,41600.0,4000000.0,7.5845,Italy,100.0,436.0,Unknown,mind4599_hub,-0.37422212142167294,0.5060513860716701,0.29564632069213387,0.0,0.8309572927376015,-0.3100375789717241,-0.11797601536043031,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08361415103269737
Influenceur,Unknown,6800000,3300.0,298400.0,4000000.0,7.5845,Germany,100.0,437.0,Unknown,city51339_vlog,-0.2285395271033337,0.5060513860716701,0.22798755976599433,0.0,0.7021548615268118,-0.05221663339680586,-0.11797601536043031,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600384090192769
Life90026 Mag,Unknown,145300,2500.0,5200.0,4000000.0,7.5845,Norway,100.0,438.0,Unknown,life90026_mag,-0.3986226780525008,0.5060513860716701,0.4177903385429027,0.0,0.18694513668365254,-0.34658229244106614,-0.11797601536043031,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13256435715677828
Vibes,Unknown,2100000,1800.0,68000.0,4000000.0,7.5845,Germany,100.0,439.0,Unknown,vibes99302_tv,-0.34866377154126255,0.5060513860716701,0.2298600779416864,0.0,-0.2638633725541118,-0.28353262195000356,-0.11797601536043031,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031732991023485396
Home3662 Hub,Unknown,6500000,381.0,177200.0,4000000.0,7.5845,Tunisia,100.0,440.0,Unknown,home3662_hub,-0.23620703206745683,0.5060513860716701,0.22405353455864901,0.0,-1.1777166219946655,-0.17389848154197757,-0.11797601536043031,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663341543609583
Official,Unknown,1800000,307.0,64700.0,4000000.0,7.5845,Egypt,100.0,441.0,Unknown,official85581_zone,-0.3563312765053857,0.5060513860716701,0.17257953468637033,0.0,-1.2253735215426578,-0.28684574157771864,-0.11797601536043031,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024457846268295405
Mind,Unknown,496300,574.0,31700.0,4000000.0,7.5845,India,100.0,442.0,Unknown,mind13031_zone,-0.38965169724447674,0.5060513860716701,0.22522089937187117,0.0,-1.0534222758762533,-0.31997693785486936,-0.11797601536043031,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09377854386553744
Shop41339 Studio,Unknown,1600000,844.0,92100.0,4000000.0,7.5845,Sweden,100.0,443.0,Unknown,shop41339_studio,-0.36144294648146774,0.5060513860716701,0.4119531165099474,0.0,-0.8795389937416871,-0.25933680891123595,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678623758672188
Life,Unknown,3500000,160.0,176500.0,4000000.0,7.584500000000001,Italy,100.0,444.0,Unknown,life5692_world,-0.31288208170868803,0.5060513860716701,0.4112999008320581,3.651487174678101e-16,-1.3200433084825882,-0.17460126449331106,-0.11797601536043031,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972857293818961
Eco56768 Studio,Unknown,4800000,2400.0,104300.0,4000000.0,7.5845,Argentina,100.0,445.0,Unknown,eco56768_studio,-0.2796562268641545,0.5060513860716701,0.24338596019130615,0.0,0.12254392107825764,-0.2470883060451378,-0.11797601536043031,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08150940903436096
Glam,Unknown,1800000,690.0,83100.0,4000000.0,7.584500000000001,Turkey,100.0,446.0,Unknown,glam34864_vlog,-0.3563312765053857,0.5060513860716701,0.3629746084575036,3.651487174678101e-16,-0.9787168657739953,-0.2683725897140952,-0.11797601536043031,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17265679710451654
Cnn,Unknown,18000000,2500.0,232300.0,4000000.0,7.5845,Sweden,100.0,447.0,Unknown,cnn,0.057713991557262735,0.5060513860716701,0.2973144080138381,0.0,0.18694513668365254,-0.1185794235155835,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17347190228261428
Glam77225 Hub,Unknown,727200,2800.0,26100.0,4000000.0,7.584500000000001,Egypt,100.0,448.0,Unknown,glam77225_hub,-0.38375027425708996,0.5060513860716701,0.1907377177277741,3.651487174678101e-16,0.3801487834998373,-0.32559920146553734,-0.11797601536043031,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018149435961963088
Elonmusk,Unknown,70000000,3800.0,483600.0,4000000.0,7.584500000000001,Japan,100.0,449.0,Unknown,elonmusk,1.3867481853386032,0.5060513860716701,0.44666114865995915,3.651487174678101e-16,1.0241609395537863,0.133719656013143,-0.11797601536043031,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174821621432164
City79110 Life,Unknown,2600000,2400.0,141800.0,4000000.0,7.5845,Australia,100.0,450.0,Unknown,city79110_life,-0.33588459660105735,0.5060513860716701,0.3124005791458564,0.0,0.12254392107825764,-0.20943921936655743,-0.11797601536043031,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600597224192246
Travel,Unknown,8800000,2900.0,368700.0,4000000.0,7.5845,India,100.0,451.0,Unknown,travel36302_lab,-0.1774228273425129,0.5060513860716701,0.220568279976429,0.0,0.4445499991052322,0.018362854429972784,-0.11797601536043031,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072112265914716
Urban3081 Hub,Unknown,277600,737.0,11900.0,4000000.0,7.5845,Sweden,100.0,452.0,Unknown,urban3081_hub,-0.3952413083633225,0.5060513860716701,0.2162422594558852,0.0,-0.9484482944394597,-0.33985565562115977,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295852703313369
Home,Unknown,7600000,3700.0,418900.0,4000000.0,7.5845,Sweden,100.0,453.0,Unknown,home53661_vlog,-0.2080928471990054,0.5060513860716701,0.3157884319666461,0.0,0.9597597239483914,0.06876243179703236,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16353375132440623
Trend72513 Daily,Unknown,3400000,1600.0,186200.0,4000000.0,7.5845,United Kingdom,100.0,454.0,Unknown,trend72513_daily,-0.31543791669672905,0.5060513860716701,0.28123864252613723,0.0,-0.3926658037649016,-0.1648627007391183,-0.11797601536043031,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11006260388397231
Daily66852 Daily,Unknown,56900000,2600.0,471500.0,4000000.0,7.5845,Germany,100.0,455.0,Unknown,daily66852_daily,1.0519338019052271,0.5060513860716701,0.19968309672922369,0.0,0.25134635228904745,0.12157155071152106,-0.11797601536043031,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29370196183462116
Mind52412 Style,Unknown,316200,1900.0,36700.0,4000000.0,7.5845,Australia,100.0,456.0,Unknown,mind52412_style,-0.39425475605793864,0.5060513860716701,0.22326244260990713,0.0,-0.19946215694871688,-0.31495705963105863,-0.11797601536043031,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05804132513834903
Official,Unknown,1300000,352.0,52900.0,4000000.0,7.584500000000001,Brazil,100.0,457.0,Unknown,official11643_tv,-0.3691104514455909,0.5060513860716701,0.15291120700029273,3.651487174678101e-16,-1.19639297452023,-0.29869265418591195,-0.11797601536043031,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694018197504977
Life,Unknown,606400,3200.0,40100.0,4000000.0,7.5845,Netherlands,100.0,458.0,Unknown,life68795_zone,-0.3868377229226435,0.5060513860716701,0.2589211131055354,0.0,0.6377536459214169,-0.31154354243886734,-0.11797601536043031,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07804618522916966
Oprah,Unknown,25000000,2500.0,388600.0,4000000.0,7.584500000000001,Tunisia,100.0,459.0,Unknown,oprah,0.2366224407201355,0.5060513860716701,0.19342754901777182,3.651487174678101e-16,0.18694513668365254,0.038341969760739426,-0.11797601536043031,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850926265089812
Trend,Unknown,818000,1400.0,56400.0,4000000.0,7.584500000000001,Tunisia,100.0,460.0,Unknown,trend10010_lab,-0.3814295760879487,0.5060513860716701,0.400912150808607,3.651487174678101e-16,-0.5214682349756914,-0.29517873942924444,-0.11797601536043031,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745846699116884
Food,Unknown,284600,2400.0,30500.0,4000000.0,7.584500000000001,Canada,100.0,461.0,Unknown,food83725_zone,-0.3950623999141596,0.5060513860716701,0.39820345647650984,3.651487174678101e-16,0.12254392107825764,-0.3211817086285839,-0.11797601536043031,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15149310661954973
Glam,Unknown,14100000,505.0,238100.0,4000000.0,7.584500000000001,Mexico,100.0,462.0,Unknown,glam48501_world,-0.041963572976337814,0.5060513860716701,0.2390054587813915,3.651487174678101e-16,-1.0978591146439758,-0.11275636477596307,-0.11797601536043031,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12850890649063734
Home,Unknown,1800000,2100.0,74900.0,4000000.0,7.584500000000001,Sweden,100.0,463.0,Unknown,home7870_official,-0.3563312765053857,0.5060513860716701,0.3864693446111429,3.651487174678101e-16,-0.07065972573792709,-0.2766051900011448,-0.11797601536043031,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08633618530195564
Beauty,Unknown,8500000,466.0,305700.0,4000000.0,7.5845,Egypt,100.0,464.0,Unknown,beauty87381_tv,-0.18509033230663602,0.5060513860716701,0.24827258200902766,0.0,-1.1229755887300799,-0.04488761119004222,-0.11797601536043031,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06613189284863707
Music97066 Life,Unknown,43000000,2100.0,615500.0,4000000.0,7.5845,Spain,100.0,465.0,Unknown,music97066_life,0.6966727385675225,0.5060513860716701,0.43914883403606575,0.0,-0.07065972573792709,0.26614404355726967,-0.11797601536043031,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229871840921507
Vibes93234 Mag,Unknown,389500,3300.0,23200.0,4000000.0,7.5845,Japan,100.0,466.0,Unknown,vibes93234_mag,-0.3923813290117045,0.5060513860716701,0.34419448211023396,0.0,0.7021548615268118,-0.3285107308353476,-0.11797601536043031,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13891595480613794
